"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE"
10311,43,100,10,5278.68,"11/28/2021 03:00 ","Shipped",4,10,2004,"Classic Cars"
10321,27,100,7,2851.2,"11/28/2021 02:00 ","Shipped",4,11,2004,"Classic Cars"
10331,26,64.9,10,1687.4,"11/28/2021 01:00 ","Shipped",4,11,2004,"Classic Cars"
10343,25,52.32,3,1308,"11/28/2021 00:00 ","Shipped",4,11,2004,"Classic Cars"
10366,49,100,2,6144.6,"11/28/2021 23:00","Shipped",1,1,2005,"Classic Cars"
10379,29,100,5,5127.2,"11/28/2021 22:00","Shipped",1,2,2005,"Classic Cars"
10407,41,100,12,6386.16,"11/28/2021 21:00","On Hold",2,4,2005,"Classic Cars"
10420,55,100,2,7695.6,"11/28/2021 20:00","Shipped",2,5,2005,"Classic Cars"
10103,27,83.07,12,2342.89,"11/28/2021 19:00","Shipped",1,1,2003,"Vintage Cars"
10112,23,100,2,2539.89,"11/28/2021 18:00","Shipped",1,3,2003,"Vintage Cars"
10126,31,90.17,12,2795.27,"11/28/2021 17:00","Shipped",2,5,2003,"Vintage Cars"
10139,46,100,1,5545.76,"11/28/2021 16:00","Shipped",3,7,2003,"Vintage Cars"
10150,47,91.19,9,4285.46,"11/28/2021 15:00","Shipped",3,9,2003,"Vintage Cars"
10163,31,100,2,3329.09,"11/28/2021 14:00","Shipped",4,10,2003,"Vintage Cars"
10174,46,100,5,5592.23,"11/28/2021 13:00","Shipped",4,11,2003,"Vintage Cars"
10193,37,89.15,9,3298.55,"11/28/2021 12:00","Shipped",4,11,2003,"Vintage Cars"
10203,28,93.21,1,2609.88,"11/28/2021 11:00","Shipped",4,11,2003,"Vintage Cars"
10206,37,90.17,7,3336.29,"11/28/2021 10:00 ","Shipped",4,12,2003,"Vintage Cars"
10215,49,100,4,5510.05,"11/28/2021 09:00 ","Shipped",1,1,2004,"Vintage Cars"
10238,24,100,3,2504.4,"11/28/2021 08:00 ","Shipped",1,3,2004,"Vintage Cars"
10244,30,100,1,3525.6,"11/28/2021 07:00","Shipped",2,4,2004,"Vintage Cars"
10257,50,88.14,1,4407,"11/28/2021 06:00 ","Shipped",2,6,2004,"Vintage Cars"
10270,31,96.24,10,2983.44,"11/28/2021 05:00 ","Shipped",3,7,2004,"Vintage Cars"
10280,46,100,3,5126.24,"11/28/2021 04:00 ","Shipped",3,8,2004,"Vintage Cars"
10291,47,100,12,5713.79,"11/28/2021 03:00 ","Shipped",3,9,2004,"Vintage Cars"
10304,46,100,7,4613.8,"11/28/2021 02:00 ","Shipped",4,10,2004,"Vintage Cars"
10312,37,100,4,3711.1,"11/28/2021 01:00 ","Shipped",4,10,2004,"Vintage Cars"
10323,33,100,12,3524.73,"11/28/2021 00:00 ","Shipped",4,11,2004,"Vintage Cars"
10333,31,90.17,5,2795.27,"11/28/2021 23:00","Shipped",4,11,2004,"Vintage Cars"
10347,48,100,9,4814.4,"11/28/2021 22:00","Shipped",4,11,2004,"Vintage Cars"
10357,41,87.13,6,3572.33,"11/28/2021 21:00","Shipped",4,12,2004,"Vintage Cars"
10369,42,100,1,4581.36,"11/28/2021 20:00","Shipped",1,1,2005,"Vintage Cars"
10381,41,100,8,4320.76,"11/28/2021 19:00","Shipped",1,2,2005,"Vintage Cars"
10391,32,45.25,6,1448,"11/28/2021 18:00","Shipped",1,3,2005,"Vintage Cars"
10423,10,88.14,1,881.4,"11/28/2021 17:00","In Process",2,5,2005,"Vintage Cars"
10103,35,57.46,14,2011.1,"11/28/2021 16:00","Shipped",1,1,2003,"Vintage Cars"
10111,28,64.33,2,1901.24,"11/28/2021 15:00","Shipped",1,3,2003,"Vintage Cars"
10126,46,73.7,14,3390.2,"11/28/2021 14:00","Shipped",2,5,2003,"Vintage Cars"
10139,20,71.2,3,1424,"11/28/2021 13:00","Shipped",3,7,2003,"Vintage Cars"
10150,30,49.97,11,1499.1,"11/28/2021 12:00","Shipped",3,9,2003,"Vintage Cars"
10163,48,69.96,4,3358.08,"11/28/2021 11:00","Shipped",4,10,2003,"Vintage Cars"
10173,28,53.72,2,1504.16,"11/28/2021 10:00 ","Shipped",4,11,2003,"Vintage Cars"
10193,39,68.08,11,2655.12,"11/28/2021 09:00 ","Shipped",4,11,2003,"Vintage Cars"
10203,24,51.84,3,1244.16,"11/28/2021 08:00 ","Shipped",4,11,2003,"Vintage Cars"
10206,28,67.46,9,1988.88,"11/28/2021 07:00","Shipped",4,12,2003,"Vintage Cars"
10215,31,58.71,6,1920.01,"11/28/2021 06:00 ","Shipped",1,1,2004,"Vintage Cars"
10238,45,63.71,5,2866.95,"11/28/2021 05:00 ","Shipped",1,3,2004,"Vintage Cars"
10244,24,58.09,3,1394.16,"11/28/2021 04:00 ","Shipped",2,4,2004,"Vintage Cars"
10257,49,53.72,3,2632.28,"11/28/2021 03:00 ","Shipped",2,6,2004,"Vintage Cars"
10269,32,63.08,1,2019.56,"11/28/2021 02:00 ","Shipped",3,7,2004,"Vintage Cars"
10280,43,68.71,5,2954.53,"11/28/2021 01:00 ","Shipped",3,8,2004,"Vintage Cars"
10291,37,50.59,14,1971.83,"11/28/2021 00:00 ","Shipped",3,9,2004,"Vintage Cars"
10304,24,64.96,9,1559.04,"11/28/2021 23:00","Shipped",4,10,2004,"Vintage Cars"
10312,35,53.72,6,1980.2,"11/28/2021 22:00","Shipped",4,10,2004,"Vintage Cars"
10323,41,29.87,13,1234.67,"11/28/2021 21:00","Shipped",4,11,2004,"Vintage Cars"
10332,26,100,17,2979.08,"11/28/2021 20:00","Shipped",4,11,2004,"Vintage Cars"
10347,34,64.96,10,2308.64,"11/28/2021 19:00","Shipped",4,11,2004,"Vintage Cars"
10357,49,70.58,5,3458.42,"11/28/2021 18:00","Shipped",4,12,2004,"Vintage Cars"
10369,28,44.21,6,1237.88,"11/28/2021 17:00","Shipped",1,1,2005,"Vintage Cars"
10381,40,68.08,4,2723.2,"11/28/2021 16:00","Shipped",1,2,2005,"Vintage Cars"
10392,37,59.96,3,2319.52,"11/28/2021 15:00","Shipped",1,3,2005,"Vintage Cars"
10423,31,53.72,3,1665.32,"11/28/2021 14:00","In Process",2,5,2005,"Vintage Cars"
10106,41,83.44,19,3421.04,"11/28/2021 13:00","Shipped",1,2,2003,"Ships"
10120,21,89.46,9,1978.66,"11/28/2021 12:00","Shipped",2,4,2003,"Ships"
10130,40,96.34,2,3853.6,"11/28/2021 11:00","Shipped",2,6,2003,"Ships"
10143,46,74.84,13,3442.64,"11/28/2021 10:00 ","Shipped",3,8,2003,"Ships"
10155,44,79.14,11,3482.16,"11/28/2021 09:00 ","Shipped",4,10,2003,"Ships"
10167,46,73.12,7,3363.52,"11/28/2021 08:00 ","Cancelled",4,10,2003,"Ships"
10178,41,81.72,10,3350.52,"11/28/2021 07:00","Shipped",4,11,2003,"Ships"
10196,32,89.46,7,2862.72,"11/28/2021 06:00 ","Shipped",4,11,2003,"Ships"
10207,46,87.74,4,4036.04,"11/28/2021 05:00 ","Shipped",4,11,2003,"Ships"
10210,28,100,6,2817.92,"11/28/2021 04:00 ","Shipped",1,1,2004,"Ships"
10232,49,94.62,10,4636.38,"11/28/2021 03:00 ","Shipped",1,2,2004,"Ships"
10248,21,73.98,1,1553.58,"11/28/2021 02:00 ","Cancelled",2,5,2004,"Ships"
10262,32,84.3,15,2697.6,"11/28/2021 01:00 ","Cancelled",2,6,2004,"Ships"
10273,34,98.06,2,3334.04,"11/28/2021 00:00 ","Shipped",3,7,2004,"Ships"
10283,21,98.06,4,2059.26,"11/28/2021 23:00","Shipped",3,8,2004,"Ships"
10296,21,96.34,13,2023.14,"11/28/2021 22:00","Shipped",3,9,2004,"Ships"
10307,31,83.44,7,2586.64,"11/28/2021 21:00","Shipped",4,10,2004,"Ships"
10316,21,94.62,15,2087.02,"11/28/2021 20:00","Shipped",4,11,2004,"Ships"
10327,25,45.86,5,1146.5,"11/28/2021 19:00","Resolved",4,11,2004,"Ships"
10338,28,82.58,3,2312.24,"11/28/2021 18:00","Shipped",4,11,2004,"Ships"
10350,43,64.97,6,2793.71,"11/28/2021 17:00","Shipped",4,12,2004,"Ships"
10373,23,86.74,5,2008.28,"11/28/2021 16:00","Shipped",1,1,2005,"Ships"
10386,37,93.01,5,3441.37,"11/28/2021 15:00","Resolved",1,3,2005,"Ships"
10398,28,72.26,19,2023.28,"11/28/2021 14:00","Shipped",1,3,2005,"Ships"
10400,30,74.84,7,2345.2,"11/28/2021 13:00","Shipped",2,4,2005,"Ships"
10414,44,73.98,1,3255.12,"11/28/2021 12:00","On Hold",2,5,2005,"Ships"
10103,25,100,13,2539.5,"11/28/2021 11:00","Shipped",1,1,2003,"Vintage Cars"
10111,43,100,1,4819.15,"11/28/2021 10:00 ","Shipped",1,3,2003,"Vintage Cars"
10126,30,97.39,13,2921.7,"11/28/2021 09:00 ","Shipped",2,5,2003,"Vintage Cars"
10139,20,90.06,2,1901.2,"11/28/2021 08:00 ","Shipped",3,7,2003,"Vintage Cars"
10150,26,100,10,2804.36,"11/28/2021 07:00","Shipped",3,9,2003,"Vintage Cars"
10163,40,100,3,4900.8,"11/28/2021 06:00 ","Shipped",4,10,2003,"Vintage Cars"
10173,31,89.01,1,2759.31,"11/28/2021 05:00 ","Shipped",4,11,2003,"Vintage Cars"
10193,23,100,10,2488.2,"11/28/2021 04:00 ","Shipped",4,11,2003,"Vintage Cars"
10203,23,100,2,2769.89,"11/28/2021 03:00 ","Shipped",4,11,2003,"Vintage Cars"
10206,30,100,8,3581.4,"11/28/2021 02:00 ","Shipped",4,12,2003,"Vintage Cars"
10215,49,100,5,5285.14,"11/28/2021 01:00 ","Shipped",1,1,2004,"Vintage Cars"
10238,31,100,4,3191.53,"11/28/2021 00:00 ","Shipped",1,3,2004,"Vintage Cars"
10244,29,100,2,3340.51,"11/28/2021 23:00","Shipped",2,4,2004,"Vintage Cars"
10257,37,84.82,2,3138.34,"11/28/2021 22:00","Shipped",2,6,2004,"Vintage Cars"
10270,38,100,11,4775.08,"11/28/2021 21:00","Shipped",3,7,2004,"Vintage Cars"
10280,29,100,4,3006.43,"11/28/2021 20:00","Shipped",3,8,2004,"Vintage Cars"
10291,23,100,13,2866.26,"11/28/2021 19:00","Shipped",3,9,2004,"Vintage Cars"
10304,26,85.87,8,2332.62,"11/28/2021 18:00","Shipped",4,10,2004,"Vintage Cars"
10312,38,100,5,4457.02,"11/28/2021 17:00","Shipped",4,10,2004,"Vintage Cars"
10323,48,47.04,7,2357.92,"11/28/2021 16:00","Shipped",4,11,2004,"Vintage Cars"
10332,40,39.8,19,1592,"11/28/2021 15:00","Shipped",4,11,2004,"Vintage Cars"
10347,45,100,11,4948.2,"11/28/2021 14:00","Shipped",4,11,2004,"Vintage Cars"
10357,44,100,4,5160.76,"11/28/2021 13:00","Shipped",4,12,2004,"Vintage Cars"
10369,21,94.23,5,2078.62,"11/28/2021 12:00","Shipped",1,1,2005,"Vintage Cars"
10381,35,100,5,4288.2,"11/28/2021 11:00","Shipped",1,2,2005,"Vintage Cars"
10392,29,86.92,2,2520.68,"11/28/2021 10:00 ","Shipped",1,3,2005,"Vintage Cars"
10423,21,84.82,2,1781.23,"11/28/2021 09:00 ","In Process",2,5,2005,"Vintage Cars"
10105,23,100,11,3065.04,"11/28/2021 08:00 ","Shipped",1,2,2003,"Vintage Cars"
10117,26,100,5,3551.34,"11/28/2021 07:00","Shipped",2,4,2003,"Vintage Cars"
10128,41,100,2,5544.02,"11/28/2021 06:00 ","Shipped",2,6,2003,"Vintage Cars"
10142,47,100,8,6034.33,"11/28/2021 05:00 ","Shipped",3,8,2003,"Vintage Cars"
10153,31,100,7,3641.57,"11/28/2021 04:00 ","Shipped",3,9,2003,"Vintage Cars"
10166,43,100,2,6930.74,"11/28/2021 03:00 ","Shipped",4,10,2003,"Vintage Cars"
10177,23,100,9,3675.63,"11/28/2021 02:00 ","Shipped",4,11,2003,"Vintage Cars"
10195,28,100,9,3442.04,"11/28/2021 01:00 ","Shipped",4,11,2003,"Vintage Cars"
10206,49,100,1,6893.81,"11/28/2021 00:00 ","Shipped",4,11,2003,"Vintage Cars"
10209,24,100,9,2623.48,"11/28/2021 23:00","Shipped",1,1,2004,"Vintage Cars"
10231,33,100,3,4417.38,"11/28/2021 22:00","Shipped",1,2,2004,"Vintage Cars"
10232,23,100,6,3606.02,"11/28/2021 21:00","Shipped",1,3,2004,"Vintage Cars"
10248,32,100,12,3802.56,"11/28/2021 20:00","Cancelled",2,5,2004,"Vintage Cars"
10273,40,100,13,5026.4,"11/28/2021 19:00","Shipped",3,7,2004,"Vintage Cars"
10282,43,100,1,6695.53,"11/28/2021 18:00","Shipped",3,8,2004,"Vintage Cars"
10293,24,100,4,2820.28,"11/28/2021 17:00","Shipped",3,9,2004,"Vintage Cars"
10306,32,100,9,3759.04,"11/28/2021 16:00","Shipped",4,10,2004,"Vintage Cars"
10314,20,100,1,2731.8,"11/28/2021 15:00","Shipped",4,10,2004,"Vintage Cars"
10325,24,69.12,9,1658.88,"11/28/2021 14:00","Shipped",4,11,2004,"Vintage Cars"
10336,48,100,12,5778.24,"11/28/2021 13:00","Shipped",4,11,2004,"Vintage Cars"
10350,44,100,1,5201.12,"11/28/2021 12:00","Shipped",4,12,2004,"Vintage Cars"
10372,28,100,3,3862.88,"11/28/2021 11:00","Shipped",1,1,2005,"Vintage Cars"
10383,24,61.52,9,1476.48,"11/28/2021 10:00 ","Shipped",1,2,2005,"Vintage Cars"
10396,33,100,2,5273.73,"11/28/2021 09:00 ","Shipped",1,3,2005,"Vintage Cars"
10414,41,100,12,4872.03,"11/28/2021 08:00 ","On Hold",2,5,2005,"Vintage Cars"
10104,23,100,13,4556.99,"11/28/2021 07:00","Shipped",1,1,2003,"Classic Cars"
10109,46,100,5,8257,"11/28/2021 06:00 ","Shipped",1,3,2003,"Classic Cars"
10114,48,100,4,8210.44,"11/28/2021 05:00 ","Shipped",2,4,2003,"Classic Cars"
10123,25,100,3,3598.5,"11/28/2021 04:00 ","Shipped",2,5,2003,"Classic Cars"
10127,23,100,15,3837.24,"11/28/2021 03:00 ","Shipped",2,6,2003,"Classic Cars"
10136,41,100,3,8331.61,"11/28/2021 02:00 ","Shipped",3,7,2003,"Classic Cars"
10141,34,100,9,4836.5,"11/28/2021 01:00 ","Shipped",3,8,2003,"Classic Cars"
10148,32,100,14,5419.88,"11/28/2021 00:00 ","Shipped",3,9,2003,"Classic Cars"
10151,21,100,7,3734.01,"11/28/2021 23:00","Shipped",3,9,2003,"Classic Cars"
10160,20,100,1,3996.4,"11/28/2021 22:00","Shipped",4,10,2003,"Classic Cars"
10165,47,100,16,8754.69,"11/28/2021 21:00","Shipped",4,10,2003,"Classic Cars"
10171,39,100,3,5481.45,"11/28/2021 20:00","Shipped",4,11,2003,"Classic Cars"
10175,29,100,5,4420.89,"11/28/2021 19:00","Shipped",4,11,2003,"Classic Cars"
10191,45,100,7,6324.75,"11/28/2021 18:00","Shipped",4,11,2003,"Classic Cars"
10194,28,100,10,4409.72,"11/28/2021 17:00","Shipped",4,11,2003,"Classic Cars"
10202,26,100,12,3919.46,"11/28/2021 16:00","Shipped",4,11,2003,"Classic Cars"
10205,50,100,10,7620.5,"11/28/2021 15:00","Shipped",4,11,2003,"Classic Cars"
10203,48,100,1,8291.04,"11/28/2021 14:00","Shipped",4,12,2003,"Classic Cars"
10207,25,100,11,3937.25,"11/28/2021 13:00","Shipped",4,12,2003,"Classic Cars"
10212,40,100,11,5554.4,"11/28/2021 12:00","Shipped",1,1,2004,"Classic Cars"
10235,43,100,2,6407.86,"11/28/2021 11:00","Shipped",1,2,2004,"Classic Cars"
10239,23,100,5,4172.52,"11/28/2021 10:00 ","Shipped",1,3,2004,"Classic Cars"
10239,47,100,1,7083.37,"11/28/2021 09:00 ","Shipped",2,4,2004,"Classic Cars"
10246,36,100,9,7132.68,"11/28/2021 08:00 ","Shipped",2,5,2004,"Classic Cars"
10253,40,100,6,6773.6,"11/28/2021 07:00","Cancelled",2,6,2004,"Classic Cars"
10259,27,100,8,3657.69,"11/28/2021 06:00 ","Shipped",2,6,2004,"Classic Cars"
10266,29,100,7,4812.55,"11/28/2021 05:00 ","Shipped",3,7,2004,"Classic Cars"
10271,20,100,9,3928.6,"11/28/2021 04:00 ","Shipped",3,7,2004,"Classic Cars"
10278,42,100,7,6401.23,"11/28/2021 03:00 ","Shipped",3,8,2004,"Classic Cars"
10281,25,100,5,4201.25,"11/28/2021 02:00 ","Shipped",3,8,2004,"Classic Cars"
10287,36,100,5,5852.52,"11/28/2021 01:00 ","Shipped",3,8,2004,"Classic Cars"
10292,21,100,12,2844.87,"11/28/2021 00:00 ","Shipped",3,9,2004,"Classic Cars"
10301,23,100,9,4011.66,"11/28/2021 23:00","Shipped",4,10,2003,"Classic Cars"
10305,37,100,9,7455.87,"11/28/2021 22:00","Shipped",4,10,2004,"Classic Cars"
10310,48,100,3,8940.96,"11/28/2021 21:00","Shipped",4,10,2004,"Classic Cars"
10313,25,100,3,4572.25,"11/28/2021 20:00","Shipped",4,10,2004,"Classic Cars"
10321,33,100,11,5700.09,"11/28/2021 19:00","Shipped",4,11,2004,"Classic Cars"
10324,27,100,12,3155.49,"11/28/2021 18:00","Shipped",4,11,2004,"Classic Cars"
10331,27,100,11,4170.69,"11/28/2021 17:00","Shipped",4,11,2004,"Classic Cars"
10334,20,100,3,2878.8,"11/28/2021 16:00","On Hold",4,11,2004,"Classic Cars"
10342,30,100,4,5029.5,"11/28/2021 15:00","Shipped",4,11,2004,"Classic Cars"
10349,48,100,6,7396.8,"11/28/2021 14:00","Shipped",4,12,2004,"Classic Cars"
10358,32,93.49,12,2991.68,"11/28/2021 13:00","Shipped",4,12,2004,"Classic Cars"
10366,34,100,1,6275.72,"11/28/2021 12:00","Shipped",1,1,2005,"Classic Cars"
10370,27,56.85,9,1534.95,"11/28/2021 11:00","Shipped",1,1,2005,"Classic Cars"
10377,39,100,3,7264.53,"11/28/2021 10:00 ","Shipped",1,2,2005,"Classic Cars"
10383,47,100,6,6869.05,"11/28/2021 09:00 ","Shipped",1,2,2005,"Classic Cars"
10394,23,100,5,3353.02,"11/28/2021 08:00 ","Shipped",1,3,2005,"Classic Cars"
10405,55,100,1,8289.05,"11/28/2021 07:00","Shipped",2,4,2005,"Classic Cars"
10412,60,100,9,11987.8,"11/28/2021 06:00 ","Shipped",2,5,2005,"Classic Cars"
10420,35,100,6,5926.9,"11/28/2021 05:00 ","Shipped",2,5,2005,"Classic Cars"
10425,28,100,8,3793.16,"11/28/2021 04:00 ","In Process",2,5,2005,"Classic Cars"
10105,38,100,13,4330.1,"11/28/2021 03:00 ","Shipped",1,2,2003,"Trains"
10117,21,95.8,7,2011.8,"11/28/2021 02:00 ","Shipped",2,4,2003,"Trains"
10128,41,100,4,4837.19,"11/28/2021 01:00 ","Shipped",2,6,2003,"Trains"
10142,23,97.81,10,2151.82,"11/28/2021 00:00 ","Shipped",3,8,2003,"Trains"
10153,29,88.74,9,2573.46,"11/28/2021 23:00","Shipped",3,9,2003,"Trains"
10165,50,100,1,5344.5,"11/28/2021 22:00","Shipped",4,10,2003,"Trains"
10177,29,100,11,3070.52,"11/28/2021 21:00","Shipped",4,11,2003,"Trains"
10195,49,80.67,11,3952.83,"11/28/2021 20:00","Shipped",4,11,2003,"Trains"
10206,35,100,3,3564.75,"11/28/2021 19:00","Shipped",4,11,2003,"Trains"
10209,48,100,11,5614.56,"11/28/2021 18:00","Shipped",1,1,2004,"Trains"
10231,23,80.67,5,1955.41,"11/28/2021 17:00","Shipped",1,2,2004,"Trains"
10232,48,95.8,8,4598.4,"11/28/2021 16:00","Shipped",1,3,2004,"Trains"
10248,42,100,14,5082.42,"11/28/2021 15:00","Cancelled",2,5,2004,"Trains"
10273,47,100,15,5450.59,"11/28/2021 14:00","Shipped",3,7,2004,"Trains"
10282,36,100,3,4174.92,"11/28/2021 13:00","Shipped",3,8,2004,"Trains"
10293,23,100,6,2419.24,"11/28/2021 12:00","Shipped",3,9,2004,"Trains"
10306,40,91.76,11,3670.4,"11/28/2021 11:00","Shipped",4,10,2004,"Trains"
10314,23,100,3,2481.7,"11/28/2021 10:00 ","Shipped",4,10,2004,"Trains"
10326,32,100,6,3807.68,"11/28/2021 09:00 ","Shipped",4,11,2004,"Trains"
10336,21,100,7,2330.41,"11/28/2021 08:00 ","Shipped",4,11,2004,"Trains"
10350,41,93.04,2,3814.64,"11/28/2021 07:00","Shipped",4,12,2004,"Trains"
10372,25,84.71,5,2107.75,"11/28/2021 06:00 ","Shipped",1,1,2005,"Trains"
10383,26,100,12,3340.48,"11/28/2021 05:00 ","Shipped",1,2,2005,"Trains"
10396,24,89.75,4,2154,"11/28/2021 04:00 ","Shipped",1,3,2005,"Trains"
10414,48,100,14,5808.48,"11/28/2021 03:00 ","On Hold",2,5,2005,"Trains"
10108,26,68.35,9,1777.1,"11/28/2021 02:00 ","Shipped",1,3,2003,"Classic Cars"
10123,21,73.17,13,1536.57,"11/28/2021 01:00 ","Shipped",2,5,2003,"Classic Cars"
10135,45,78,10,3510,"11/28/2021 00:00 ","Shipped",3,7,2003,"Classic Cars"
10147,36,86.04,10,3097.44,"11/28/2021 23:00","Shipped",3,9,2003,"Classic Cars"
10159,21,81.21,5,1705.41,"11/28/2021 22:00","Shipped",4,10,2003,"Classic Cars"
10169,32,70.76,5,2364.32,"11/28/2021 21:00","Shipped",4,11,2003,"Classic Cars"
10191,30,82.82,17,2484.6,"11/28/2021 20:00","Shipped",4,11,2003,"Classic Cars"
10201,36,94.88,6,3415.68,"11/28/2021 19:00","Shipped",4,11,2003,"Classic Cars"
10203,33,86.04,11,2839.32,"11/28/2021 18:00","Shipped",4,12,2003,"Classic Cars"
10210,35,78,5,2730,"11/28/2021 17:00","Shipped",1,1,2004,"Classic Cars"
10235,37,95.69,12,3540.53,"11/28/2021 16:00","Shipped",1,2,2004,"Classic Cars"
10238,41,73.17,6,2999.97,"11/28/2021 15:00","Shipped",2,4,2004,"Classic Cars"
10252,20,76.39,2,1527.8,"11/28/2021 14:00","Shipped",2,5,2004,"Classic Cars"
10265,45,86.84,2,3907.8,"11/28/2021 13:00","Shipped",3,7,2004,"Classic Cars"
10276,38,69.96,6,2658.48,"11/28/2021 12:00","Shipped",3,8,2004,"Classic Cars"
10287,43,70.76,15,3042.68,"11/28/2021 11:00","Shipped",3,8,2004,"Classic Cars"
10300,49,78.8,8,3861.2,"11/28/2021 10:00 ","Shipped",4,10,2003,"Classic Cars"
10310,27,80.41,13,2171.07,"11/28/2021 09:00 ","Shipped",4,10,2004,"Classic Cars"
10320,46,73.98,1,3403.08,"11/28/2021 08:00 ","Shipped",4,11,2004,"Classic Cars"
10329,38,59.1,10,2345.8,"11/28/2021 07:00","Shipped",4,11,2004,"Classic Cars"
10342,25,66.74,5,1668.5,"11/28/2021 06:00 ","Shipped",4,11,2004,"Classic Cars"
10363,46,60.3,10,2773.8,"11/28/2021 05:00 ","Shipped",1,1,2005,"Classic Cars"
10378,23,100,4,2464,"11/28/2021 04:00 ","Shipped",1,2,2005,"Classic Cars"
10390,40,100,9,5491.6,"11/28/2021 03:00 ","Shipped",1,3,2005,"Classic Cars"
10103,46,100,16,4791.82,"11/28/2021 02:00 ","Shipped",1,1,2003,"Vintage Cars"
10111,39,100,4,4178.85,"11/28/2021 01:00 ","Shipped",1,3,2003,"Vintage Cars"
10126,38,82.34,16,3128.92,"11/28/2021 00:00 ","Shipped",2,5,2003,"Vintage Cars"
10139,30,100,5,3095.4,"11/28/2021 23:00","Shipped",3,7,2003,"Vintage Cars"
10149,42,94.25,2,3958.5,"11/28/2021 22:00","Shipped",3,9,2003,"Vintage Cars"
10163,43,100,6,4991.44,"11/28/2021 21:00","Shipped",4,10,2003,"Vintage Cars"
10173,29,95.24,4,2761.96,"11/28/2021 20:00","Shipped",4,11,2003,"Vintage Cars"
10192,33,86.31,1,2848.23,"11/28/2021 19:00","Shipped",4,11,2003,"Vintage Cars"
10203,32,79.37,5,2539.84,"11/28/2021 18:00","Shipped",4,11,2003,"Vintage Cars"
10206,28,87.3,11,2444.4,"11/28/2021 17:00","Shipped",4,12,2003,"Vintage Cars"
10215,41,100,8,4555.92,"11/28/2021 16:00","Shipped",1,1,2004,"Vintage Cars"
10237,33,100,1,3666.96,"11/28/2021 15:00","Shipped",1,3,2004,"Vintage Cars"
10244,36,84.33,5,3035.88,"11/28/2021 14:00","Shipped",2,4,2004,"Vintage Cars"
10257,26,89.29,5,2321.54,"11/28/2021 13:00","Shipped",2,6,2004,"Vintage Cars"
10280,34,100,7,3474.46,"11/28/2021 12:00","Shipped",3,8,2004,"Vintage Cars"
10290,26,96.23,2,2501.98,"11/28/2021 11:00","Shipped",3,9,2004,"Vintage Cars"
10304,38,100,11,3958.46,"11/28/2021 10:00 ","Shipped",4,10,2004,"Vintage Cars"
10312,33,100,8,3535.95,"11/28/2021 09:00 ","Shipped",4,10,2004,"Vintage Cars"
10323,33,91.27,2,3011.91,"11/28/2021 08:00 ","Shipped",4,11,2004,"Vintage Cars"
10333,46,100,2,11336.7,"11/28/2021 07:00","Shipped",4,11,2004,"Vintage Cars"
10347,26,100,12,2656.94,"11/28/2021 06:00 ","Shipped",4,11,2004,"Vintage Cars"
10357,25,100,3,2604.25,"11/28/2021 05:00 ","Shipped",4,12,2004,"Vintage Cars"
10369,45,73.08,4,3288.6,"11/28/2021 04:00 ","Shipped",1,1,2005,"Vintage Cars"
10382,50,100,7,8935.5,"11/28/2021 03:00 ","Shipped",1,2,2005,"Vintage Cars"
10392,36,100,1,4035.96,"11/28/2021 02:00 ","Shipped",1,3,2005,"Vintage Cars"
10423,21,89.29,5,1975.09,"11/28/2021 01:00 ","In Process",2,5,2005,"Vintage Cars"
10108,29,100,8,4049.56,"11/28/2021 00:00 ","Shipped",1,3,2003,"Classic Cars"
10123,21,100,12,2469.39,"11/28/2021 23:00","Shipped",2,5,2003,"Classic Cars"
10135,42,100,9,5432.7,"11/28/2021 22:00","Shipped",3,7,2003,"Classic Cars"
10147,37,100,9,4405.23,"11/28/2021 21:00","Shipped",3,9,2003,"Classic Cars"
10159,25,100,4,3638,"11/28/2021 20:00","Shipped",4,10,2003,"Classic Cars"
10169,36,100,4,4444.92,"11/28/2021 19:00","Shipped",4,11,2003,"Classic Cars"
10191,23,100,16,3395.48,"11/28/2021 18:00","Shipped",4,11,2003,"Classic Cars"
10201,23,100,5,3414.58,"11/28/2021 17:00","Shipped",4,11,2003,"Classic Cars"
10203,32,100,10,5127.04,"11/28/2021 16:00","Shipped",4,12,2003,"Classic Cars"
10210,28,100,4,3745.28,"11/28/2021 15:00","Shipped",1,1,2004,"Classic Cars"
10235,27,100,11,4564.08,"11/28/2021 14:00","Shipped",1,2,2004,"Classic Cars"
10238,49,100,5,6554.24,"11/28/2021 13:00","Shipped",2,4,2004,"Classic Cars"
10252,41,100,1,6749.83,"11/28/2021 12:00","Shipped",2,5,2004,"Classic Cars"
10265,49,100,1,8427.02,"11/28/2021 11:00","Shipped",3,7,2004,"Classic Cars"
10276,30,100,5,3924.6,"11/28/2021 10:00 ","Shipped",3,8,2004,"Classic Cars"
10287,40,100,14,6761.6,"11/28/2021 09:00 ","Shipped",3,8,2004,"Classic Cars"
10300,23,100,7,3786.49,"11/28/2021 08:00 ","Shipped",4,10,2003,"Classic Cars"
10310,49,100,12,6266.12,"11/28/2021 07:00","Shipped",4,10,2004,"Classic Cars"
10320,25,100,5,3491,"11/28/2021 06:00 ","Shipped",4,11,2004,"Classic Cars"
